isogroup13672	sp|Q99K70|RRAGC_MOUSE	3e-172
isogroup118460	sp|P54098|DPOG1_HUMAN	2e-51
isogroup4023	sp|P54726|RD23A_MOUSE	1e-75
isogroup227225	sp|Q9LIG0|Y3136_ARATH	9e-09
isogroup59837	sp|A4FU69|EFCB5_HUMAN	1e-123
isogroup709506	sp|Q5R7B8|KLH20_PONAB	2e-07
isogroup112130	sp|Q9ERQ8|CAH7_MOUSE	4e-42
isogroup69393	sp|Q6N075|MFSD5_HUMAN	8e-45
isogroup525629	sp|Q3SZR9|TSN3_BOVIN	1e-06
isogroup358682	sp|Q6P1H6|ANKL2_MOUSE	4e-28
isogroup208580	sp|P83852|CBPD_LOPSP	1e-90
isogroup253349	sp|O54694|SPTC2_CRIGR	7e-29
isogroup182121	sp|Q8LEV3|Y2060_ARATH	2e-05
isogroup177197	sp|Q5VZQ5|TEX36_HUMAN	6e-12
isogroup184247	sp|Q810N6|ANR45_MOUSE	9e-14
isogroup20356	sp|Q5RBW6|STX12_PONAB	4e-31
isogroup106747	sp|Q9D8X1|CUTC_MOUSE	3e-100
isogroup115128	sp|Q5ZM55|FEM1B_CHICK	4e-71
isogroup119561	sp|A1ZAY1|DLISH_DROME	3e-15
isogroup142504	sp|A8MTY0|ZN724_HUMAN	4e-54
isogroup521412	sp|P53014|MLE_CAEEL	8e-06
isogroup23776	sp|Q6NUT3|MFS12_HUMAN	2e-120
isogroup1238	sp|P08582|TRFM_HUMAN	2e-75
isogroup60563	sp|Q8TA86|RP9_HUMAN	3e-39
isogroup33384	sp|B0DOB4|NPHP4_XENLA	4e-178
isogroup272619	sp|Q9Y5N5|HEMK2_HUMAN	9e-21
isogroup284712	sp|Q9BTN0|LRFN3_HUMAN	2e-07
isogroup409453	sp|P70699|LYAG_MOUSE	3e-08
isogroup4337	sp|Q69ZR2|HECD1_MOUSE	3e-169
isogroup27340	sp|P31029|SPYA_CALJA	4e-43
isogroup216385	sp|Q49LR9|XKR9_PANTR	6e-05
isogroup91496	sp|P54357|MLC2_DROME	2e-17
isogroup54246	sp|Q5TCS8|KAD9_HUMAN	1e-56
isogroup229511	sp|B3EWZ3|CADN_ACRMI	1e-15
isogroup38233	sp|Q9Y4C8|RBM19_HUMAN	3e-49
isogroup117409	sp|P79782|TCF15_CHICK	2e-08
isogroup99378	sp|Q99999|G3ST1_HUMAN	2e-49
isogroup9363	sp|P00377|DYR_PIG	5e-54
isogroup23197	sp|Q91770|NOT2_XENLA	8e-19
isogroup35014	sp|A8K8P3|SFI1_HUMAN	7e-65
isogroup78187	sp|Q9TW28|MYOM_DICDI	1e-08
isogroup404949	sp|Q7TT16|IPMK_MOUSE	2e-18
isogroup287207	sp|Q12955|ANK3_HUMAN	2e-12
isogroup76072	sp|Q1LVC2|JARD2_DANRE	5e-76
isogroup292549	sp|P19320|VCAM1_HUMAN	2e-12
isogroup269585	sp|P04323|POL3_DROME	4e-16
isogroup226195	sp|Q9BSJ2|GCP2_HUMAN	4e-31
isogroup135881	sp|P19327|5HT1A_RAT	2e-08
isogroup90766	sp|Q6TGW5|OSTF1_DANRE	1e-10
isogroup3339	sp|Q8HXW6|PPT1_MACFA	3e-122
isogroup198661	sp|Q96SE7|ZN347_HUMAN	5e-20
isogroup31353	sp|P54816|TBP7_CAEEL	3e-142
isogroup20370	sp|Q8WY64|MYLIP_HUMAN	3e-124
isogroup253087	sp|Q6NVD0|FREM2_MOUSE	2e-11
isogroup21324	sp|Q55E31|RB32B_DICDI	2e-78
isogroup67569	sp|Q9CR11|YETS4_MOUSE	4e-53
isogroup130301	sp|Q96DM1|PGBD4_HUMAN	3e-55
isogroup253862	sp|D3YXG0|HMCN1_MOUSE	9e-23
isogroup404280	sp|P22413|ENPP1_HUMAN	1e-15
isogroup539	sp|Q64739|COBA2_MOUSE	1e-25
isogroup41143	sp|P38657|PDIA3_BOVIN	2e-19
isogroup47985	sp|O00291|HIP1_HUMAN	3e-33
isogroup1171	sp|P62262|1433E_SHEEP	2e-110
isogroup94807	sp|Q10137|SEC14_SCHPO	1e-14
isogroup639	sp|P82013|VDAC2_MELGA	1e-129
isogroup217181	sp|P61460|DEPD5_MOUSE	3e-51
isogroup22628	sp|Q9ESK9|RBCC1_MOUSE	2e-53
isogroup92696	sp|Q13608|PEX6_HUMAN	1e-127
isogroup106070	sp|Q8BLV3|SL9A7_MOUSE	3e-63
isogroup150518	sp|E7FAM5|LIN41_DANRE	7e-23
isogroup39760	sp|O89110|CASP8_MOUSE	7e-05
isogroup78335	sp|P07314|GGT1_RAT	1e-70
isogroup31560	sp|Q69Z37|SAM9L_MOUSE	3e-15
isogroup404929	sp|Q96AY4|TTC28_HUMAN	6e-06
isogroup17089	sp|P20070|NB5R3_RAT	9e-118
isogroup263355	sp|P0C7B7|ELIC_DICCH	2e-07
isogroup171000	sp|O26153|IPK_METTH	1e-17
isogroup34075	sp|Q9V4P1|ANLN_DROME	3e-64
isogroup281852	sp|Q6DFA8|GLD2B_XENLA	2e-21
isogroup7973	sp|P56558|OGT1_RAT	1e-93
isogroup11941	sp|Q640N2|AR13B_MOUSE	1e-70
isogroup167457	sp|Q5SZK8|FREM2_HUMAN	5e-54
isogroup445890	sp|Q76E23|IF4G_ARATH	3e-17
isogroup42089	sp|Q05048|CSTF1_HUMAN	3e-152
isogroup70290	sp|Q8BH58|TIPRL_MOUSE	5e-72
isogroup317022	sp|O08852|PKD1_MOUSE	3e-07
isogroup105076	sp|O16025|AOSL_PLEHO	2e-55
isogroup266892	sp|Q6DBX4|GWL_DANRE	8e-11
isogroup280001	sp|Q9FH82|PAE11_ARATH	8e-07
isogroup98283	sp|P62972|UBIQP_XENLA	9e-80
isogroup176542	sp|Q9ERM3|DGAT1_RAT	3e-06
isogroup12096	sp|Q5QD10|TAA7D_MOUSE	3e-23
isogroup155865	sp|Q0JNL7|CALM3_ORYSJ	2e-48
isogroup128886	sp|P70490|MFGM_RAT	5e-18
isogroup38458	sp|Q0VD27|ENOPH_BOVIN	8e-06
isogroup44265	sp|Q8BGD9|IF4B_MOUSE	5e-09
isogroup17267	sp|Q92562|FIG4_HUMAN	2e-64
isogroup14381	sp|Q64343|ABCG1_MOUSE	8e-174
isogroup6154	sp|P46209|USF_AQUPY	2e-19
isogroup107225	sp|A6H619|PHRF1_MOUSE	7e-06
isogroup19393	sp|P05625|RAF1_CHICK	1e-170
isogroup7954	sp|P16230|SRCH_RABIT	6e-10
isogroup46127	sp|Q61493|REV3L_MOUSE	1e-91
isogroup46803	sp|Q5ZKZ9|LMF2_CHICK	1e-37
isogroup298508	sp|P19878|NCF2_HUMAN	5e-18
isogroup190888	sp|Q8R2J9|RA51C_CRIGR	4e-51
isogroup108003	sp|Q94BZ1|ZIFL1_ARATH	1e-05
isogroup42913	sp|Q28CH8|YIPF6_XENTR	3e-82
isogroup58038	sp|P20785|CO6A1_CHICK	1e-07
isogroup106510	sp|Q9BYX4|IFIH1_HUMAN	2e-13
isogroup56311	sp|O22943|STL1_ARATH	1e-35
isogroup62851	sp|Q0P5A2|COQ5_BOVIN	1e-112
isogroup79063	sp|P98161|PKD1_HUMAN	1e-06
isogroup299674	sp|O43102|CBF5_ASPFU	2e-37
isogroup584793	sp|Q9DBT9|M2GD_MOUSE	2e-16
isogroup3903	sp|Q5ZLF0|F10A1_CHICK	2e-63
isogroup250	sp|Q6NTY6|EGR1B_XENLA	3e-49
isogroup34979	sp|Q9BTE0|NAT9_HUMAN	3e-14
isogroup111896	sp|F6S9E6|DAAF3_XENTR	5e-110
isogroup521695	sp|Q0VCH3|CDPF1_BOVIN	5e-22
isogroup233385	sp|Q6H601|RH22_ORYSJ	6e-06
isogroup705530	sp|Q29NC4|CBPA1_DROPS	8e-11
isogroup12189	sp|F1QN74|ZMY10_DANRE	5e-08
isogroup69994	sp|Q8C0W1|ANMY1_MOUSE	2e-25
isogroup420049	sp|Q63881|KCND2_RAT	6e-09
isogroup25132	sp|C4A0D9|BAP1_BRAFL	1e-120
isogroup81195	sp|P02556|TBB_LYTPI	5e-66
isogroup332130	sp|P27590|UROM_RAT	2e-13
isogroup26702	sp|P78312|F193A_HUMAN	1e-23
isogroup59567	sp|Q86XP1|DGKH_HUMAN	2e-79
isogroup40973	sp|D5UJ42|MSHA_CELFN	9e-07
isogroup78145	sp|Q32L19|MND1_BOVIN	7e-26
isogroup32294	sp|Q9N126|RDH8_BOVIN	5e-39
isogroup177119	sp|Q9NWL6|ASND1_HUMAN	2e-17
isogroup89991	sp|O00534|VMA5A_HUMAN	7e-09
isogroup337595	sp|Q04573|NPY1R_MOUSE	3e-10
isogroup23179	sp|Q9ST43|PH1_ARATH	2e-14
isogroup97837	sp|O14495|PLPP3_HUMAN	1e-31
isogroup14723	sp|P34121|COAA_DICDI	1e-15
isogroup216398	sp|F1SWA0|ZERSY_ZINZE	2e-06
isogroup8631	sp|Q00688|FKBP3_HUMAN	3e-66
isogroup299496	sp|O14388|RL27A_SCHPO	7e-15
isogroup225218	sp|P41123|RL13_RAT	2e-61
isogroup31587	sp|Q9VEN1|FLNA_DROME	2e-41
isogroup268451	sp|Q940X7|RBX1A_ARATH	2e-45
isogroup20387	sp|Q5ZKJ4|FGOP2_CHICK	2e-50
isogroup288956	sp|Q5HZI9|S2551_MOUSE	1e-32
isogroup309043	sp|P34899|GLYM_PEA	2e-49
isogroup109023	sp|O15360|FANCA_HUMAN	5e-21
isogroup79057	sp|Q6RI86|TRPA1_RAT	4e-15
isogroup498743	sp|Q6E2N3|TRI33_DANRE	1e-06
isogroup117964	sp|Q9UJW8|ZN180_HUMAN	6e-80
isogroup128169	sp|Q8NK02|CBHB_EMENI	3e-08
isogroup284335	sp|Q9SIK2|RS252_ARATH	1e-11
isogroup53389	sp|P91580|RAB33_CIOIN	3e-72
isogroup286210	sp|Q55C16|UBA1_DICDI	3e-29
isogroup359236	sp|Q6QHF9|PAOX_HUMAN	9e-14
isogroup208489	sp|Q9CSU0|RPR1B_MOUSE	5e-47
isogroup85924	sp|A0A075F932|SYT1_ANSCY	1e-17
isogroup97200	sp|O43422|P52K_HUMAN	2e-05
isogroup279	sp|P45591|COF2_MOUSE	1e-09
isogroup210206	sp|Q70XJ9|LEVS_LACSN	1e-05
isogroup288608	sp|P0CT43|TF28_SCHPO	2e-13
isogroup431193	sp|Q5U2W9|RNLS_RAT	7e-36
isogroup134862	sp|Q4LDE5|SVEP1_HUMAN	6e-19
isogroup20021	sp|Q9JLV2|TP4AP_MOUSE	4e-144
isogroup54454	sp|Q15022|SUZ12_HUMAN	6e-113
isogroup62647	sp|O75123|ZN623_HUMAN	4e-47
isogroup135931	sp|Q2PZL6|FAT4_MOUSE	7e-26
isogroup572154	sp|Q9BLC5|HSP83_BOMMO	2e-30
isogroup143683	sp|Q9R1R2|TRIM3_MOUSE	6e-05
isogroup12905	sp|Q6DFF6|KLH20_XENLA	1e-168
isogroup404052	sp|Q8NFF2|NCKX4_HUMAN	2e-52
isogroup185707	sp|Q96JQ0|PCD16_HUMAN	1e-15
isogroup22090	sp|O95620|DUS4L_HUMAN	9e-145
isogroup464196	sp|Q95MN7|AIPL1_SAIBB	2e-25
isogroup16678	sp|Q969W0|SPTSA_HUMAN	6e-13
isogroup713083	sp|Q10717|CYSP2_MAIZE	8e-16
isogroup211687	sp|Q9M390|PTR1_ARATH	9e-23
isogroup155609	sp|P70191|TRAF5_MOUSE	1e-21
isogroup286943	sp|Q86YA3|ZGRF1_HUMAN	3e-44
isogroup3136	sp|P42028|NDUS8_BOVIN	8e-98
isogroup27658	sp|Q0V8L6|PLD2_BOVIN	3e-178
isogroup14648	sp|Q8BHL3|TB10B_MOUSE	2e-115
isogroup81817	sp|Q8K021|SCAM1_MOUSE	1e-05
isogroup5031	sp|Q94C12|NDBAB_ARATH	2e-05
isogroup250699	sp|Q06068|HSP97_STRPU	9e-11
isogroup106959	sp|Q9WVG6|CARM1_MOUSE	1e-76
isogroup231802	sp|Q8ICR0|CDPK2_PLAF7	8e-23
isogroup48275	sp|Q15696|U2AFM_HUMAN	2e-81
isogroup231861	sp|Q8NFZ3|NLGNY_HUMAN	8e-43
isogroup14977	sp|O60320|F1891_HUMAN	1e-26
isogroup3847	sp|Q12830|BPTF_HUMAN	2e-85
isogroup375090	sp|O75762|TRPA1_HUMAN	2e-14
isogroup121713	sp|Q9BGW0|THTPA_MACFA	1e-21
isogroup25117	sp|Q9JMD2|SMBT1_RAT	1e-85
isogroup151188	sp|Q6ZQ06|CE162_MOUSE	5e-65
isogroup336012	sp|Q14AT5|ANO7_MOUSE	2e-29
isogroup57534	sp|Q92581|SL9A6_HUMAN	2e-104
isogroup90139	sp|P55786|PSA_HUMAN	4e-23
isogroup43883	sp|Q98UK4|MAF_DANRE	2e-09
isogroup18376	sp|Q92833|JARD2_HUMAN	4e-34
isogroup618185	sp|Q93127|GPR18_AMPAM	9e-15
isogroup103949	sp|Q62205|SCN9A_MOUSE	2e-08
isogroup48025	sp|P57788|MOT4_CHICK	1e-28
isogroup327705	sp|Q64338|PDE1C_MOUSE	5e-44
isogroup135604	sp|B3EWZ5|MLRP1_ACRMI	4e-19
isogroup430231	sp|Q9VCZ3|OCTB1_DROME	1e-10
isogroup269489	sp|Q0VAA2|LR74A_HUMAN	6e-05
isogroup175446	sp|P80057|GSEP_BACLD	2e-06
isogroup140350	sp|O75897|ST1C4_HUMAN	1e-41
isogroup526105	sp|Q8BUZ3|TIGD4_MOUSE	5e-06
isogroup138042	sp|P15557|PAC1_PSES3	3e-13
isogroup69583	sp|A7E379|PTPC1_BOVIN	3e-84
isogroup160733	sp|P42674|BP10_PARLI	1e-26
isogroup1083	sp|Q9DGJ3|NPC2_DANRE	2e-09
isogroup82585	sp|Q6INI5|NOL11_XENLA	5e-12
isogroup66457	sp|P79148|ADRB1_CANLF	5e-06
isogroup293632	sp|D3Z5L6|S18B1_MOUSE	2e-15
isogroup117722	sp|Q15024|EXOS7_HUMAN	2e-32
isogroup122747	sp|Q5T089|MORN1_HUMAN	3e-05
isogroup16136	sp|Q9JKM7|RAB37_MOUSE	1e-101
isogroup303433	sp|Q9NP08|HMX1_HUMAN	2e-11
isogroup78910	sp|O73853|CP17A_ICTPU	1e-104
isogroup18015	sp|Q96KN3|PKNX2_HUMAN	1e-43
isogroup270205	sp|O16087|HSP83_DROMI	3e-49
isogroup10631	sp|Q56I99|SMAD5_CHICK	2e-117
isogroup74751	sp|Q8NHX9|TPC2_HUMAN	2e-72
isogroup81686	sp|Q01062|PDE2A_RAT	4e-33
isogroup158454	sp|Q99572|P2RX7_HUMAN	5e-05
isogroup113017	sp|Q2QL79|CAV1_DIDVI	7e-46
isogroup100784	sp|Q8BSY0|ASPH_MOUSE	2e-138
isogroup655686	sp|Q8VY00|ESP3_ARATH	1e-06
isogroup83793	sp|P28304|QOR1_ECOLI	2e-22
isogroup11340	sp|Q69ZJ7|RIC1_MOUSE	8e-180
isogroup41845	sp|Q9H0S4|DDX47_HUMAN	1e-180
isogroup17009	sp|Q96T58|MINT_HUMAN	1e-66
isogroup66830	sp|Q9JLC8|SACS_MOUSE	2e-18
isogroup45451	sp|Q3MHQ7|TM86A_BOVIN	1e-56
isogroup77634	sp|Q13635|PTC1_HUMAN	3e-27
isogroup131692	sp|A8MT65|ZN891_HUMAN	7e-40
isogroup171946	sp|Q8N5T2|TBC19_HUMAN	4e-48
isogroup114963	sp|Q9UGM1|ACHA9_HUMAN	7e-74
isogroup184719	sp|P0A971|CSPD_SHIFL	2e-06
isogroup5625	sp|P82264|DHE3_CHAAC	5e-126
isogroup161179	sp|O92815|POL_WDSV	1e-07
isogroup94929	sp|Q96DA2|RB39B_HUMAN	4e-60
isogroup384774	sp|Q2HXW4|NET1_PIG	2e-09
isogroup32526	sp|Q66IH2|TBRG1_XENTR	3e-60
isogroup41685	sp|P29145|NECB_HYDVU	2e-135
isogroup60022	sp|Q95LL8|EFC12_MACFA	2e-10
isogroup5978	sp|Q38931|FKB62_ARATH	2e-36
isogroup99684	sp|D2GZW6|VRTN_AILME	6e-08
isogroup82776	sp|Q9NPD3|EXOS4_HUMAN	4e-108
isogroup284579	sp|O88572|LRP6_MOUSE	2e-23
isogroup264760	sp|Q8K394|PLCL2_MOUSE	8e-14
isogroup241967	sp|Q9W770|SPON1_CHICK	4e-13
isogroup4253	sp|Q5R6J1|S6A19_PONAB	2e-175
isogroup17742	sp|Q8VI56|LRP4_MOUSE	1e-166
isogroup21461	sp|P10079|FBP1_STRPU	5e-05
isogroup135919	sp|Q2KIB9|RPP29_BOVIN	6e-21
isogroup83214	sp|P04058|ACES_TETCF	3e-16
isogroup9009	sp|Q62763|KC1G3_RAT	8e-75
isogroup160633	sp|Q9R098|HGFA_MOUSE	6e-10
isogroup44166	sp|A1Z8E9|BBS4_DROME	6e-66
isogroup16407	sp|Q91VS8|FARP2_MOUSE	2e-150
isogroup110908	sp|Q923E4|SIR1_MOUSE	5e-153
isogroup223393	sp|Q1LW89|CASD1_DANRE	4e-07
isogroup40527	sp|P19813|TREA_RABIT	1e-32
isogroup24622	sp|Q9V726|CPSF1_DROME	1e-167
isogroup20758	sp|Q28IH8|CFA36_XENTR	2e-27
isogroup155809	sp|Q6P4S8|INT1_MOUSE	1e-57
isogroup40179	sp|P98192|GNPAT_MOUSE	2e-105
isogroup57959	sp|Q8BH04|PCKGM_MOUSE	2e-52
isogroup14894	sp|Q3ZBH0|TCPB_BOVIN	3e-15
isogroup146150	sp|Q8IZD6|S22AF_HUMAN	1e-16
isogroup26967	sp|P42173|UNC79_CAEEL	2e-34
isogroup38152	sp|Q9DCT6|BAP18_MOUSE	3e-25
isogroup7672	sp|O35674|ADA19_MOUSE	1e-31
isogroup524442	sp|Q1LVE8|SF3B3_DANRE	6e-16
isogroup16285	sp|Q8VE62|PAIP1_MOUSE	2e-18
isogroup250909	sp|P14184|LICD_HAEIN	2e-06
isogroup286791	sp|O60774|FMO6_HUMAN	7e-12
isogroup235745	sp|Q9SZA4|CDC21_ARATH	1e-13
isogroup49779	sp|O18994|GPX5_PIG	7e-42
isogroup112143	sp|Q96DM1|PGBD4_HUMAN	8e-19
isogroup628935	sp|Q8VHI5|VITRN_MOUSE	4e-05
isogroup52295	sp|Q53T59|H1BP3_HUMAN	4e-23
isogroup129603	sp|Q9D1Q1|MPH6_MOUSE	1e-19
isogroup340800	sp|Q2Y8V8|Y1510_NITMU	1e-15
isogroup212490	sp|A7SFB5|CGAS_NEMVE	1e-06
isogroup180706	sp|Q864S8|BRCA2_FELCA	2e-15
isogroup49676	sp|Q8CHR9|PIHD2_MOUSE	3e-17
isogroup211173	sp|P17972|KCNAW_DROME	7e-36
isogroup211337	sp|Q9WVF7|DPOE1_MOUSE	9e-31
isogroup100608	sp|O60462|NRP2_HUMAN	1e-18
isogroup54209	sp|P15848|ARSB_HUMAN	5e-40
isogroup300045	sp|Q9VBW3|CAD96_DROME	7e-07
isogroup11084	sp|Q9VXH9|WASC4_DROME	3e-121
isogroup258560	sp|P56485|ACKR3_MOUSE	2e-08
isogroup138063	sp|Q61382|TRAF4_MOUSE	3e-09
isogroup369302	sp|Q5M8C6|FGL1_RAT	4e-11
isogroup94926	sp|P56581|TDG_MOUSE	6e-63
isogroup293203	sp|P27080|ADT_CHLRE	2e-32
isogroup13607	sp|O35738|KLF12_MOUSE	5e-44
isogroup47548	sp|P23711|HMOX2_RAT	7e-62
isogroup54832	sp|P55115|NAS15_CAEEL	2e-43
isogroup239797	sp|Q8ISQ3|RL24_BRABE	8e-09
isogroup63258	sp|Q8K2H1|PPHLN_MOUSE	1e-10
isogroup48748	sp|Q61555|FBN2_MOUSE	9e-29
isogroup235226	sp|Q6Y288|B3GLT_HUMAN	8e-31
isogroup42131	sp|A7RR04|EFGM_NEMVE	7e-121
isogroup95671	sp|Q5SPB1|S38A2_DANRE	7e-22
isogroup30556	sp|Q6PGZ3|MIPT3_DANRE	5e-56
isogroup131655	sp|Q9D864|ARP6_MOUSE	4e-37
isogroup465279	sp|P63239|NEC1_MOUSE	4e-08
isogroup189879	sp|A0JPE1|FA69B_XENTR	2e-20
isogroup682140	sp|Q95LI2|VITRN_BOVIN	5e-06
isogroup191248	sp|Q9Y6A2|CP46A_HUMAN	1e-51
isogroup351781	sp|Q1JQ73|ELV1A_XENLA	4e-05
isogroup72475	sp|P98133|FBN1_BOVIN	3e-25
isogroup9121	sp|A7YW81|TM234_BOVIN	1e-28
isogroup3217	sp|P61754|SOX9_PONPY	4e-61
isogroup16155	sp|Q02427|RBP1_DROME	1e-26
isogroup56539	sp|A3RK75|FX1AB_DANRE	1e-21
isogroup7556	sp|Q9EST3|4ET_MOUSE	2e-14
isogroup29640	sp|Q3UKU1|ELL2_MOUSE	1e-44
isogroup42037	sp|Q9LT02|PDR2_ARATH	6e-177
isogroup34371	sp|B8UU59|PK1L_ACRMI	8e-176
isogroup26761	sp|Q9UKP5|ATS6_HUMAN	3e-58
isogroup401007	sp|P35668|GSHB_XENLA	2e-34
isogroup154382	sp|Q9NYT0|PLEK2_HUMAN	3e-21
isogroup113626	sp|Q9UJX2|CDC23_HUMAN	6e-05
isogroup118438	sp|Q9R283|TRPC2_RAT	4e-14
isogroup9273	sp|Q9DGJ3|NPC2_DANRE	7e-09
isogroup204644	sp|P30531|SC6A1_HUMAN	5e-80
isogroup46242	sp|Q9WTR6|XCT_MOUSE	3e-95
isogroup27667	sp|P48970|UNIV_STRPU	2e-11
isogroup100776	sp|Q68G30|KLC3_RAT	1e-07
isogroup346676	sp|P81439|EQST_ACTEQ	5e-88
isogroup24671	sp|Q9NGQ2|KIF1_DICDI	7e-130
isogroup80459	sp|Q8IZD6|S22AF_HUMAN	2e-30
isogroup473918	sp|Q9PW88|GPC6A_CARAU	9e-13
isogroup110282	sp|Q9M8D3|PUR4_ARATH	2e-10
isogroup26070	sp|P59722|EGLN1_RAT	2e-75
isogroup21112	sp|P53677|AP3M2_HUMAN	2e-53
isogroup444458	sp|O16715|GCY21_CAEEL	6e-23
isogroup203117	sp|A3KPW7|PTAR1_DANRE	2e-13
isogroup156285	sp|Q8CIG3|KDM1B_MOUSE	5e-16
isogroup174045	sp|B4LY58|HTRA2_DROVI	1e-44
isogroup205965	sp|Q6DEY8|TBC31_XENTR	5e-40
isogroup59678	sp|A4IIK1|MFHA1_XENTR	4e-08
isogroup412135	sp|Q9H0M4|ZCPW1_HUMAN	5e-08
isogroup194480	sp|A7TG13|ATG15_VANPO	4e-05
isogroup11737	sp|Q05753|AKRP_ARATH	6e-12
isogroup25163	sp|Q8CAL5|GPC5_MOUSE	8e-42
isogroup11495	sp|Q96AY4|TTC28_HUMAN	3e-65
isogroup26153	sp|P36639|8ODP_HUMAN	6e-47
